split,file,classes,reasons,recommendation,width,height,brightness_mean,contrast_std,blur_laplacian_var
train,data_output\yolo_roboflow_only\images\train\bakso-13-_jpg.rf.320bf7866a781cea819dc3d53505875c.jpg,Bakso,low_resolution,review_delete_or_replace,284,177,122.88,47.31,1967.35
train,data_output\yolo_roboflow_only\images\train\bakso-131-_jpg.rf.4b899be95ee8d41e3282a54129791f1c.jpg,Bakso,low_resolution,review_delete_or_replace,284,177,195.35,54.97,1535.90
train,data_output\yolo_roboflow_only\images\train\bakso-135-_jpg.rf.9784fccf6435534276d1339eb91811f2.jpg,Bakso,low_resolution,review_delete_or_replace,259,194,128.82,51.51,3830.93
train,data_output\yolo_roboflow_only\images\train\bakso-159-_jpg.rf.347e23569d98c9602a5faed10be7c523.jpg,Bakso,low_resolution,review_delete_or_replace,279,181,151.29,52.44,336.57
train,data_output\yolo_roboflow_only\images\train\bakso-182-_jpg.rf.e687c5599ded8dd19926f9643de6b2a7.jpg,Bakso,low_resolution,review_delete_or_replace,275,183,167.89,40.16,1573.29
train,data_output\yolo_roboflow_only\images\train\bakso-186-_jpg.rf.cd3693075ed1813ade10e5db49212b05.jpg,Bakso,low_resolution,review_delete_or_replace,318,159,129.91,79.59,1429.35
train,data_output\yolo_roboflow_only\images\train\bakso-187-_jpg.rf.b0b92464477e5b356107f57ad46ca6a4.jpg,Bakso,low_resolution,review_delete_or_replace,300,168,164.38,55.30,1882.24
train,data_output\yolo_roboflow_only\images\train\bakso-19-_jpg.rf.3c053e084670becc8dc5860532e5d906.jpg,Bakso,low_resolution,review_delete_or_replace,259,194,121.28,46.26,1443.03
train,data_output\yolo_roboflow_only\images\train\bakso-212-_jpg.rf.5ac1c322f21953f48e3242ae3f0ea137.jpg,Bakso,low_resolution,review_delete_or_replace,236,164,157.17,56.08,1736.04
train,data_output\yolo_roboflow_only\images\train\bakso-214-_jpg.rf.fa3ae82296d10fd219fec20a70d1ad62.jpg,Bakso,low_resolution,review_delete_or_replace,259,194,105.31,56.11,6158.84
train,data_output\yolo_roboflow_only\images\train\bakso-236-_jpg.rf.11e514c76b33814a3054ef18500a71e2.jpg,Bakso,low_resolution,review_delete_or_replace,259,194,167.31,62.11,282.92
train,data_output\yolo_roboflow_only\images\train\bakso-242-_jpg.rf.08816a06c90cb47f0d80500cb393bf36.jpg,Bakso,low_resolution,review_delete_or_replace,267,189,97.56,56.57,1525.17
train,data_output\yolo_roboflow_only\images\train\bakso-246-_jpg.rf.c17e3df587664dd9f66abafb7d5ac6aa.jpg,Bakso,low_resolution,review_delete_or_replace,318,159,166.13,59.36,725.15
train,data_output\yolo_roboflow_only\images\train\bakso-256-_jpg.rf.1a01f9cdd30038e25861a65530906434.jpg,Bakso,low_resolution,review_delete_or_replace,214,236,158.14,63.02,1553.32
train,data_output\yolo_roboflow_only\images\train\bakso-265-_jpg.rf.8ad8c4a41ce898647ab58541d50f06c3.jpg,Bakso,low_resolution,review_delete_or_replace,302,167,100.38,50.60,1107.00
train,data_output\yolo_roboflow_only\images\train\bakso-274-_jpg.rf.999ac784bf2420d3d7af3ea13f8feeb2.jpg,Bakso,low_resolution,review_delete_or_replace,250,202,164.22,53.36,1252.20
train,data_output\yolo_roboflow_only\images\train\bakso-276-_jpg.rf.6b09b050ed7a76b9c4c564369947cca4.jpg,Bakso,low_resolution,review_delete_or_replace,286,176,166.17,57.40,726.01
train,data_output\yolo_roboflow_only\images\train\bakso-279-_jpg.rf.6ba4658ece9ef9910bfd9edb2144c22e.jpg,Bakso,low_resolution,review_delete_or_replace,194,259,111.63,51.54,1742.79
train,data_output\yolo_roboflow_only\images\train\bakso-286-_jpg.rf.24e4c262de0e91c4f09b2afec7a9f554.jpg,Bakso,low_resolution,review_delete_or_replace,259,194,126.04,54.64,1330.05
train,data_output\yolo_roboflow_only\images\train\bakso-305-_jpg.rf.cd650451833e0df2c13832df41d6a7c2.jpg,Bakso,low_resolution,review_delete_or_replace,275,183,154.35,51.99,5770.62
train,data_output\yolo_roboflow_only\images\train\bakso-313-_jpg.rf.d54f826448148f83ab7dd2705480227a.jpg,Bakso,low_resolution,review_delete_or_replace,260,194,153.56,37.37,1581.75
train,data_output\yolo_roboflow_only\images\train\bakso-318-_jpg.rf.386b7a17ad3c58a7cb81c132bc449281.jpg,Bakso,low_resolution,review_delete_or_replace,194,259,181.04,51.06,458.66
train,data_output\yolo_roboflow_only\images\train\bakso-32-_jpg.rf.0af70edb686faada686903a68cabbf39.jpg,Bakso,low_resolution,review_delete_or_replace,235,214,133.21,50.39,1171.47
train,data_output\yolo_roboflow_only\images\train\bakso-326-_jpg.rf.79414ccbe5fd842cc45983216e3cf62e.jpg,Bakso,low_resolution,review_delete_or_replace,259,194,181.22,53.43,1513.71
train,data_output\yolo_roboflow_only\images\train\bakso-329-_jpg.rf.7111459d78086e112bebb9250522ca67.jpg,Bakso,low_resolution,review_delete_or_replace,267,189,147.15,34.85,356.15
train,data_output\yolo_roboflow_only\images\train\bakso-336-_jpg.rf.209beb8e7a0b80599a1fbf2aa98e0ed3.jpg,Bakso,low_resolution,review_delete_or_replace,259,194,132.30,53.22,2571.15
train,data_output\yolo_roboflow_only\images\train\bakso-349-_jpg.rf.31dec1a80485545ff240bd8603c14966.jpg,Bakso,low_resolution,review_delete_or_replace,299,168,153.78,57.02,390.76
train,data_output\yolo_roboflow_only\images\train\bakso-351-_jpg.rf.bb3197908a8b5f05d53c307610e31943.jpg,Bakso,low_resolution,review_delete_or_replace,299,168,101.34,52.98,1117.67
train,data_output\yolo_roboflow_only\images\train\bakso-361-_jpg.rf.1f8b1e2752ac128860e3faed8b4c4dc8.jpg,Bakso,low_resolution,review_delete_or_replace,318,159,105.31,74.54,2251.10
train,data_output\yolo_roboflow_only\images\train\bakso-367-_jpg.rf.46fe53d20c25fcefd2d074ccf2f97a05.jpg,Bakso,low_resolution,review_delete_or_replace,251,201,129.93,40.87,2101.51
train,data_output\yolo_roboflow_only\images\train\bakso-368-_jpg.rf.6946f6fbccdd0b4feacc2cd3acd60856.jpg,Bakso,low_resolution,review_delete_or_replace,286,176,123.32,58.59,1001.90
train,data_output\yolo_roboflow_only\images\train\bakso-371-_jpg.rf.7542b2aa1903b831e8c838b8ea6f23e6.jpg,Bakso,low_resolution,review_delete_or_replace,313,161,122.21,71.46,4137.12
train,data_output\yolo_roboflow_only\images\train\bakso-376-_jpg.rf.3d7dba67c45165c7613679de21923104.jpg,Bakso,low_resolution,review_delete_or_replace,302,167,151.41,61.11,4173.79
train,data_output\yolo_roboflow_only\images\train\bakso-377-_jpg.rf.e25a8c83db75a555daad46c00cde5945.jpg,Bakso,low_resolution,review_delete_or_replace,259,194,142.90,58.91,2129.31
train,data_output\yolo_roboflow_only\images\train\bakso-383-_jpg.rf.518ac03f8462033f291ef6469f16126c.jpg,Bakso,low_resolution,review_delete_or_replace,221,228,133.69,51.66,1748.55
train,data_output\yolo_roboflow_only\images\train\bakso-388-_jpg.rf.d21912ea00ae4d8f5643cd7a93164fa7.jpg,Bakso,low_resolution,review_delete_or_replace,266,190,167.58,43.34,1529.79
train,data_output\yolo_roboflow_only\images\train\bakso-391-_jpg.rf.3c07fb9cc72f1a2b04622e0feff9e798.jpg,Bakso,low_resolution,review_delete_or_replace,174,290,151.73,54.59,1073.16
train,data_output\yolo_roboflow_only\images\train\bakso-40-_jpg.rf.9f5ccdf307d527b4a7ba7e5f9b4f6685.jpg,Bakso,low_resolution,review_delete_or_replace,300,168,174.15,52.09,456.65
train,data_output\yolo_roboflow_only\images\train\bakso-416-_jpg.rf.8182b080a48c9841707893b5aa3b8baa.jpg,Bakso,low_resolution,review_delete_or_replace,310,163,132.15,66.05,3054.39
train,data_output\yolo_roboflow_only\images\train\bakso-418-_jpg.rf.a479ce6a5b8a9c310de5d28d054a4f85.jpg,Bakso,low_resolution,review_delete_or_replace,276,183,122.53,63.37,244.68
train,data_output\yolo_roboflow_only\images\train\bakso-419-_jpg.rf.a4423e75902817c9bfd14308b308878e.jpg,Bakso,low_resolution,review_delete_or_replace,276,183,146.09,46.01,3501.24
train,data_output\yolo_roboflow_only\images\train\bakso-420-_jpg.rf.e72bd77e8b47499b2cb57c79f1c7d757.jpg,Bakso,low_resolution,review_delete_or_replace,295,171,138.18,47.09,637.18
train,data_output\yolo_roboflow_only\images\train\bakso-422-_jpg.rf.1f5cded822ddde0d3fa90a098edf389c.jpg,Bakso,low_resolution,review_delete_or_replace,239,211,122.02,56.29,2989.71
train,data_output\yolo_roboflow_only\images\train\bakso-425-_jpg.rf.63e5066d0227c825b11967a7f98466b7.jpg,Bakso,low_resolution,review_delete_or_replace,259,194,154.09,55.14,1918.80
train,data_output\yolo_roboflow_only\images\train\bakso-427-_jpg.rf.c3b80b56e12eeeea792eb6a7af7244c3.jpg,Bakso,low_resolution,review_delete_or_replace,303,166,165.72,45.04,734.00
train,data_output\yolo_roboflow_only\images\train\bakso-43-_jpg.rf.741ebe0eb2dc9a73ca995460f41fb546.jpg,Bakso,low_resolution,review_delete_or_replace,286,176,127.11,51.45,1061.39
train,data_output\yolo_roboflow_only\images\train\bakso-432-_jpg.rf.f59f78b57d891ec789d22bec6050f450.jpg,Bakso,low_resolution,review_delete_or_replace,276,183,154.52,36.99,1097.08
train,data_output\yolo_roboflow_only\images\train\bakso-434-_jpg.rf.9deda0d8d369ecb997e0faf2c7fd1471.jpg,Bakso,low_resolution,review_delete_or_replace,183,275,139.82,62.34,1323.10
train,data_output\yolo_roboflow_only\images\train\bakso-446-_jpg.rf.f3bdf9558133d1b6fc57f00ee0f4bac1.jpg,Bakso,low_resolution,review_delete_or_replace,259,194,141.40,56.80,2242.13
train,data_output\yolo_roboflow_only\images\train\bakso-48-_jpg.rf.c92447fab19d3d7cb84c940a73800512.jpg,Bakso,low_resolution,review_delete_or_replace,310,163,153.81,40.25,3674.49
train,data_output\yolo_roboflow_only\images\train\bakso-5-_jpg.rf.c5cd65fcf26413d7edc992f516436ca7.jpg,Bakso,low_resolution,review_delete_or_replace,259,194,151.59,45.69,1235.11
train,data_output\yolo_roboflow_only\images\train\bakso-50-_jpg.rf.c069f594e14da8dea0a898d0e3f1e22c.jpg,Bakso,low_resolution,review_delete_or_replace,275,183,135.42,60.05,631.93
train,data_output\yolo_roboflow_only\images\train\bakso-51-_jpg.rf.6fdbafb4631ef06df80e4b3377fb9f99.jpg,Bakso,low_resolution,review_delete_or_replace,274,184,132.11,44.18,874.94
train,data_output\yolo_roboflow_only\images\train\bakso-52-_jpg.rf.42c8d0784d8bf1a059f73f8bd11e5f4c.jpg,Bakso,low_resolution,review_delete_or_replace,297,170,121.61,59.76,2109.38
train,data_output\yolo_roboflow_only\images\train\bakso-53-_jpg.rf.7d4e21488c7c2a0b0a7ffb9ed343e88c.jpg,Bakso,low_resolution,review_delete_or_replace,256,197,118.70,41.50,1154.88
train,data_output\yolo_roboflow_only\images\train\bakso-54-_jpg.rf.2c1d031e2a07514a33d407bccaf26bcb.jpg,Bakso,low_resolution,review_delete_or_replace,255,198,215.25,58.26,907.88
train,data_output\yolo_roboflow_only\images\train\bakso-6-_jpg.rf.74c4089e06ca8d109901fa5e24fab2be.jpg,Bakso,low_resolution,review_delete_or_replace,311,162,125.94,68.99,1956.59
train,data_output\yolo_roboflow_only\images\train\bakso-64-_jpg.rf.eeccade7870be645b21737d03f6e7d4a.jpg,Bakso,low_resolution,review_delete_or_replace,275,183,128.97,49.12,2225.09
train,data_output\yolo_roboflow_only\images\train\bakso-7-_jpg.rf.069870d7a25b743c483555aea54da696.jpg,Bakso,low_resolution,review_delete_or_replace,275,183,181.39,42.93,1364.04
train,data_output\yolo_roboflow_only\images\train\bakso-70-_jpg.rf.cc96805096f51e73fbb7ad5fd31102a1.jpg,Bakso,low_resolution,review_delete_or_replace,259,194,82.57,58.64,1538.56
train,data_output\yolo_roboflow_only\images\train\bakso-79-_jpg.rf.c8f705241953968ce7c1e7dd4d445220.jpg,Bakso,low_resolution,review_delete_or_replace,265,190,125.64,56.71,2030.96
train,data_output\yolo_roboflow_only\images\train\bakso-8-_jpg.rf.4732912acf3aec59ea807c34bd2363df.jpg,Bakso,low_resolution,review_delete_or_replace,260,194,131.87,60.79,2656.03
train,data_output\yolo_roboflow_only\images\train\bakso-87-_jpg.rf.b0efd047a67fc8ee0ce618907b0cef24.jpg,Bakso,low_resolution,review_delete_or_replace,275,183,159.30,62.53,2655.87
train,data_output\yolo_roboflow_only\images\train\bakso-9-_jpg.rf.3e46f7929bdc5312a325ce7f82ae67e8.jpg,Bakso,low_resolution,review_delete_or_replace,300,168,165.44,54.09,2138.47
train,data_output\yolo_roboflow_only\images\train\bakso-94-_jpg.rf.75194d86639475aa0d49eabba709285b.jpg,Bakso,low_resolution,review_delete_or_replace,277,182,129.23,47.22,2842.07
train,data_output\yolo_roboflow_only\images\train\banana_28_jpg.rf.ccfb89348decc567af31966d43f2d862.jpg,Pisang,possibly_blurry|too_bright,review_delete_or_replace,1008,1008,242.46,24.93,11.09
train,data_output\yolo_roboflow_only\images\train\boykiwi_jpg.rf.1fc08c243d3ddbae868de0403074a35c.jpg,Kiwi,low_resolution,review_delete_or_replace,183,275,159.95,52.79,881.56
train,data_output\yolo_roboflow_only\images\train\c2607cf3-b316-4247-91e4-adc030e037fa-5eaef9a2d541df63745ec923_jpeg_jpg.rf.4e456934de275e985924eac4886e70eb.jpg,Telur Goreng,possibly_blurry,review_delete_or_replace,3071,2794,173.63,93.72,19.76
train,data_output\yolo_roboflow_only\images\train\cara-membuat-pempek-rev-1_jpg.rf.182060eaa8ba6718205518e936705631.jpg,Pempek,possibly_blurry,review_delete_or_replace,640,640,200.86,43.53,40.71
train,data_output\yolo_roboflow_only\images\train\cookpad_200_extra_apel_0013_apel_148.jpg,Apel,possibly_blurry,review_delete_or_replace,474,842,45.55,37.26,30.70
train,data_output\yolo_roboflow_only\images\train\cookpad_200_extra_apel_0022_apel_100.jpg,Apel,possibly_blurry,review_delete_or_replace,474,485,182.63,93.45,33.40
train,data_output\yolo_roboflow_only\images\train\cookpad_200_extra_apel_0030_apel_155.png,Apel,possibly_blurry,review_delete_or_replace,1024,1536,175.48,61.78,56.76
train,data_output\yolo_roboflow_only\images\train\cookpad_200_extra_apel_0053_apel_063.jpg,Apel,too_bright,review_delete_or_replace,736,1056,224.63,55.06,208.08
train,data_output\yolo_roboflow_only\images\train\cookpad_200_extra_biskuit_choco_chips_0007_biskuit_choco_chips_068.jpg,Biskuit Choco Chips,possibly_blurry,review_delete_or_replace,1200,1200,82.24,50.99,58.25
train,data_output\yolo_roboflow_only\images\train\cookpad_200_extra_biskuit_choco_chips_0011_biskuit_choco_chips_115.jpg,Biskuit Choco Chips,possibly_blurry,review_delete_or_replace,1200,1805,136.36,49.63,18.41
train,data_output\yolo_roboflow_only\images\train\cookpad_200_extra_biskuit_choco_chips_0020_biskuit_choco_chips_162.webp,Biskuit Choco Chips,too_bright,review_delete_or_replace,1024,1024,221.46,60.93,770.92
train,data_output\yolo_roboflow_only\images\train\cookpad_200_extra_biskuit_choco_chips_0024_biskuit_choco_chips_028.jpg,Biskuit Choco Chips,possibly_blurry,review_delete_or_replace,1200,1798,198.37,55.57,18.67
train,data_output\yolo_roboflow_only\images\train\cookpad_200_extra_biskuit_choco_chips_0025_biskuit_choco_chips_133.jpg,Biskuit Choco Chips,possibly_blurry,review_delete_or_replace,1200,1600,153.16,60.86,57.47
train,data_output\yolo_roboflow_only\images\train\cookpad_200_extra_biskuit_choco_chips_0026_biskuit_choco_chips_151.jpg,Biskuit Choco Chips,possibly_blurry,review_delete_or_replace,1200,1800,116.00,44.41,41.65
train,data_output\yolo_roboflow_only\images\train\cookpad_200_extra_biskuit_choco_chips_0033_biskuit_choco_chips_143.jpg,Biskuit Choco Chips,possibly_blurry,review_delete_or_replace,1200,1798,180.70,73.68,13.12
train,data_output\yolo_roboflow_only\images\train\cookpad_200_extra_biskuit_choco_chips_0036_biskuit_choco_chips_166.jpg,Biskuit Choco Chips,possibly_blurry,review_delete_or_replace,1200,1800,144.17,56.43,16.55
train,data_output\yolo_roboflow_only\images\train\cookpad_200_extra_biskuit_choco_chips_0043_biskuit_choco_chips_170.jpg,Biskuit Choco Chips,possibly_blurry,review_delete_or_replace,1200,800,70.49,46.52,29.48
train,data_output\yolo_roboflow_only\images\train\cookpad_200_extra_biskuit_choco_chips_0044_biskuit_choco_chips_082.jpg,Biskuit Choco Chips,possibly_blurry,review_delete_or_replace,1200,1798,188.49,47.17,33.08
train,data_output\yolo_roboflow_only\images\train\cookpad_200_extra_biskuit_choco_chips_0046_biskuit_choco_chips_083.jpg,Biskuit Choco Chips,possibly_blurry,review_delete_or_replace,1200,1800,127.80,42.26,46.45
train,data_output\yolo_roboflow_only\images\train\cookpad_200_extra_biskuit_choco_chips_0049_biskuit_choco_chips_188.jpg,Biskuit Choco Chips,possibly_blurry|too_dark,review_delete_or_replace,1200,1600,27.95,29.05,28.05
train,data_output\yolo_roboflow_only\images\train\cookpad_200_extra_biskuit_choco_chips_0056_biskuit_choco_chips_043.jpg,Biskuit Choco Chips,possibly_blurry,review_delete_or_replace,1200,1600,151.32,36.94,45.08
train,data_output\yolo_roboflow_only\images\train\cookpad_200_extra_biskuit_choco_chips_0057_biskuit_choco_chips_190.jpg,Biskuit Choco Chips,possibly_blurry,review_delete_or_replace,1200,1800,178.27,46.30,44.07
train,data_output\yolo_roboflow_only\images\train\cookpad_200_extra_biskuit_choco_chips_0060_biskuit_choco_chips_154.jpg,Biskuit Choco Chips,possibly_blurry,review_delete_or_replace,1200,900,154.08,63.20,44.60
train,data_output\yolo_roboflow_only\images\train\cookpad_200_extra_biskuit_choco_chips_0064_1_(33).jpg,Biskuit Choco Chips,too_bright,review_delete_or_replace,236,236,239.72,40.04,301.38
train,data_output\yolo_roboflow_only\images\train\cookpad_200_extra_biskuit_choco_chips_0067_biskuit_choco_chips_027.jpg,Biskuit Choco Chips,too_bright,review_delete_or_replace,1200,1600,224.80,44.77,106.42
train,data_output\yolo_roboflow_only\images\train\cookpad_200_extra_biskuit_choco_chips_0070_biskuit_choco_chips_094.jpg,Biskuit Choco Chips,possibly_blurry,review_delete_or_replace,1200,1800,151.67,66.83,7.38
train,data_output\yolo_roboflow_only\images\train\cookpad_200_extra_biskuit_choco_chips_0073_biskuit_choco_chips_171.jpg,Biskuit Choco Chips,possibly_blurry,review_delete_or_replace,1200,800,70.46,57.62,55.60
train,data_output\yolo_roboflow_only\images\train\cookpad_200_extra_biskuit_choco_chips_0075_biskuit_choco_chips_056.jpg,Biskuit Choco Chips,possibly_blurry,review_delete_or_replace,1200,1798,169.24,61.73,20.63
train,data_output\yolo_roboflow_only\images\train\cookpad_200_extra_biskuit_choco_chips_0085_biskuit_choco_chips_016.jpg,Biskuit Choco Chips,possibly_blurry,review_delete_or_replace,1200,800,52.26,53.04,54.96
train,data_output\yolo_roboflow_only\images\train\cookpad_200_extra_biskuit_choco_chips_0091_biskuit_choco_chips_174.jpg,Biskuit Choco Chips,possibly_blurry,review_delete_or_replace,1200,1800,179.10,49.16,27.12
train,data_output\yolo_roboflow_only\images\train\cookpad_200_extra_biskuit_choco_chips_0100_biskuit_choco_chips_017.jpg,Biskuit Choco Chips,possibly_blurry,review_delete_or_replace,1200,2133,83.23,78.35,26.45
train,data_output\yolo_roboflow_only\images\train\cookpad_200_extra_biskuit_choco_chips_0101_biskuit_choco_chips_060.jpg,Biskuit Choco Chips,possibly_blurry,review_delete_or_replace,1200,1800,41.08,48.48,53.50
train,data_output\yolo_roboflow_only\images\train\cookpad_200_extra_biskuit_choco_chips_0108_biskuit_choco_chips_001.jpg,Biskuit Choco Chips,possibly_blurry,review_delete_or_replace,1200,2138,85.02,38.86,23.56
train,data_output\yolo_roboflow_only\images\train\cookpad_200_extra_biskuit_choco_chips_0109_biskuit_choco_chips_118.jpg,Biskuit Choco Chips,possibly_blurry,review_delete_or_replace,1200,1800,40.10,34.39,55.44
train,data_output\yolo_roboflow_only\images\train\cookpad_200_extra_biskuit_choco_chips_0118_biskuit_choco_chips_096.jpg,Biskuit Choco Chips,possibly_blurry,review_delete_or_replace,1200,1800,194.65,55.85,53.31
train,data_output\yolo_roboflow_only\images\train\cookpad_200_extra_biskuit_choco_chips_0121_biskuit_choco_chips_120.jpg,Biskuit Choco Chips,possibly_blurry,review_delete_or_replace,1200,1692,154.61,72.15,28.36
train,data_output\yolo_roboflow_only\images\train\cookpad_200_extra_biskuit_choco_chips_0124_biskuit_choco_chips_011.jpg,Biskuit Choco Chips,possibly_blurry,review_delete_or_replace,1200,1695,142.66,45.35,50.89
train,data_output\yolo_roboflow_only\images\train\cookpad_200_extra_biskuit_choco_chips_0127_biskuit_choco_chips_075.jpg,Biskuit Choco Chips,possibly_blurry,review_delete_or_replace,1200,800,75.85,53.45,46.45
train,data_output\yolo_roboflow_only\images\train\cookpad_200_extra_biskuit_choco_chips_0131_biskuit_choco_chips_193.jpg,Biskuit Choco Chips,possibly_blurry,review_delete_or_replace,1200,1600,168.15,49.69,54.54
